bytes_sent_per_sec,bytes_recv_per_sec,total_throughput_bps,outbound_ratio,avg_outbound_packet_size,avg_inbound_packet_size
56027.42190876642,291476.9503506345,347504.37225940096,0.1612279625274577,448.77777777777777,1298.2118270079436
77148.37512167764,226715.53279156293,303863.9079132406,0.2538912095598569,389.1633266533066,787.6777087646653
7115.842055105155,4045.986924378504,11161.828979483658,0.6375157752537371,527.4411764705883,283.2361111111111
35189.75361033592,45566.820293573815,80756.57390390974,0.435750947683929,783.8986784140969,622.7540540540541
52397.94315413388,59879.20646751071,112277.14962164458,0.4666839453148416,891.2154882154882,679.7370786516854
45210.830584119125,40505.25564623628,85716.0862303554,0.5274486105515654,700.9353846153846,524.6632390745501
40218.40114750977,36362.39780996152,76580.79895747128,0.5251760453667352,945.140186915888,725.6666666666666
20285.74031959042,256311.23610394765,276596.97642353806,0.0733404268618177,214.0062893081761,2564.210735586481
24507.46495138329,175977.268803248,200484.73375463128,0.1222410529341222,394.0575079872205,1587.186379928315
15519.66859329774,532869.9119728128,548389.5805661107,0.0283004439604351,177.08823529411765,1341.7443834248627
25503.1129044917,534580.9747954821,560084.0876999737,0.0455344357473573,260.9166666666667,1155.3610991841992
13635.680565104638,183953.4800953048,197589.16066040943,0.0690102661478474,431.7798742138365,1130.854700854701
8943.368552551507,2967.703005219664,11911.071557771173,0.7508450024142926,1803.8,340.09090909090907
14590.010686699736,77576.22703188781,92166.23771858757,0.1583010335221409,432.2,2056.142105263158
17137.56665306789,232027.3954069134,249164.96205998128,0.0687800022578711,341.9486166007905,1338.6388571428572
6846.590445812284,5240.195559045386,12086.78600485767,0.5664525245222878,884.0,447.2372881355933
1747.111660859752,296.48437192933915,2043.596032789091,0.8549202644885259,517.1764705882352,93.25
8111.129827760942,26410.298756378244,34521.42858413919,0.234959274874493,629.3076923076923,1416.904255319149
27116.76117010997,11652.210821889115,38768.97199199908,0.699444936938389,557.6907630522088,270.00452488687785
32984.58044091152,339633.85850877385,372618.43894968537,0.0885210633534037,283.89097103918226,1115.6638491547465
18886.052121556902,199902.78858829252,218788.8407098495,0.0863209113421052,337.13074204947,1139.8002257336343
13288.9140881171,102145.15493401994,115434.06902213705,0.1151212480049426,376.85393258426967,1087.7848101265822
6678.025355597602,3737.379884796071,10415.405240393671,0.6411680776181871,822.0243902439024,392.9583333333333
5891.2263636834905,3713.361229641284,9604.587593324772,0.6133762961126947,1142.1538461538462,534.8
4882.202365663308,2453.896357858483,7336.098723521792,0.6655039074119142,723.8529411764706,268.9130434782609
5264.760656240613,2137.754138382984,7402.514794623597,0.7112124463519314,1767.6,358.8666666666667
8243.426593893839,5819.740279713176,14063.166873607017,0.5861714269610675,403.8834951456311,264.5855855855856
7474.929045896894,4759.541814439483,12234.470860336376,0.610972810449064,994.6315789473684,414.9310344827586
27500.920293583986,396679.08620514383,424180.00649872783,0.0648331365746878,202.00144927536232,1046.5700156168662
15670.52494736746,393608.0192766862,409278.5442240537,0.0382881662586955,225.4900284900285,1137.9467658843732
114268.48118751764,255385.1765342017,369653.65772171936,0.3091230907649793,806.1550279329609,924.7548387096774
27055.20910137909,102796.3460894884,129851.5551908675,0.2083549100479459,526.1538461538462,880.9694915254237
22563.307352375214,64537.72876559212,87101.03611796733,0.2590475195015599,870.2671755725191,890.9508196721312
15203.44620725543,21281.43071140715,36484.87691866258,0.416705426775844,1070.111111111111,921.7948717948718
6202.131516188865,2210.742893834721,8412.874410023587,0.7372190780358359,1426.9545454545455,360.96774193548384
8462.762012230956,2276.682506776808,10739.444519007766,0.7880074241505411,1949.136363636364,397.7931034482759
7551.306118125566,2759.530145447075,10310.83626357264,0.7323660200874033,1273.6333333333334,284.9591836734694
6168.460016423203,3395.7384257397066,9564.19844216291,0.6449531608660587,1247.52,418.7560975609756
11386.081171681548,6323.382798485113,17709.46397016666,0.6429376513519848,626.2282608695652,313.6862745098039
4937.155242988804,2090.7977001765453,7027.95294316535,0.7025026039467387,1919.6153846153843,459.4782608695652
5614.632459785699,2494.2488200739795,8108.881279859678,0.692405310425615,1668.9411764705883,370.7058823529412
7052.313940276596,2420.645759805823,9472.95970008242,0.7444678499176174,1784.75,331.1351351351352
12565.44324985212,4858.063920579878,17423.507170431996,0.7211776094755424,703.5888888888888,257.7052631578948
727.1611006630835,299.2912800063235,1026.452380669407,0.7084216612063982,367.6,137.54545454545453
5696.835579984497,2146.2552049618607,7843.090784946357,0.7263508400181625,1919.6,374.0689655172414
5500.052422013743,2292.199733896492,7792.252155910234,0.7058360422592442,1208.391304347826,503.60869565217394
5800.798205310181,2486.4806588485258,8287.278864158707,0.6999641619878151,1723.3529411764705,483.0
