dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,pp_mean,pp_std,pp_median,r_letter,r_digit,r_space,r_backspace,r_enter,r_modifier,r_other,typing_rate
0.1027217358350753,0.035628460165761,0.0893120765686035,0.1963646058683042,0.2166134795608055,0.1026890277862548,0.2614462226629257,0.2094922818022103,0.1829791069030761,0.6363636363636364,0.0,0.1515151515151515,0.1818181818181818,0.0,0.0,0.0303030303030303,3.9444058112461535
0.0926203608512878,0.0256490327883774,0.0888079404830932,0.1876172668793622,0.2059398842399682,0.1056691408157348,0.2510517805050581,0.2006008526075072,0.1809642314910888,0.65,0.0,0.225,0.1,0.0,0.0,0.025,4.08537642544368
0.1004769802093505,0.0301059221765784,0.0905860662460327,0.1480235537967166,0.1524316051060563,0.1051840782165527,0.2098651743949728,0.1446995576243218,0.1571133136749267,0.7083333333333334,0.0,0.2291666666666666,0.0625,0.0,0.0,0.0,4.866346208650162
0.1007120609283447,0.0310596382172976,0.0865926742553711,0.1638213793436686,0.1786362156076007,0.1050128936767578,0.2267617258158597,0.1663039110144604,0.1577335596084594,0.7777777777777778,0.0,0.1777777777777777,0.0444444444444444,0.0,0.0,0.0,4.510140629101453
0.1050385905475151,0.0373200765805637,0.0852437019348144,0.2011011262093821,0.2325999066309957,0.145362377166748,0.2425358062837182,0.211808271549467,0.1808652877807617,0.8571428571428571,0.0,0.119047619047619,0.0238095238095238,0.0,0.0,0.0,4.223666021107449
0.1019990618635968,0.0374997913209883,0.0854668617248535,0.2035684138536453,0.2316076028139629,0.1302061080932617,0.2332386791706085,0.2089501049090731,0.1696434020996093,0.8048780487804879,0.0,0.1463414634146341,0.024390243902439,0.0,0.0,0.024390243902439,4.394639875533839
0.099390122355247,0.0324701351961052,0.0876445770263671,0.1415041804313659,0.1437358857014256,0.1037429571151733,0.2041321744521459,0.136642158708379,0.1699157953262329,0.7755102040816326,0.0,0.1836734693877551,0.0,0.0,0.0,0.0408163265306122,5.000844850024582
0.0954372301334288,0.027079043000424,0.0859847068786621,0.1708729202682907,0.2039825355541746,0.1012263298034668,0.2401132060260307,0.1956686189037097,0.1683981418609619,0.6428571428571429,0.0,0.238095238095238,0.0714285714285714,0.0,0.0,0.0476190476190476,4.2662803135925165
0.0886870139353984,0.0236270619756226,0.0823478698730468,0.1902099132537841,0.2186681255424167,0.1054098606109619,0.2703112297587924,0.21312766023752,0.192171573638916,0.5405405405405406,0.0,0.2702702702702703,0.1081081081081081,0.0,0.0,0.081081081081081,3.802201553723452
0.0881329178810119,0.0216128994591777,0.0846399068832397,0.2071507266073516,0.2280435051265332,0.1230785846710205,0.2817206178392683,0.2215793381488391,0.1800732612609863,0.5277777777777778,0.0,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0833333333333333,3.6510335539526095
0.1019103251970731,0.0242174437912746,0.0958340167999267,0.3507814520881289,0.9948160075395924,0.0665085315704345,0.3905639839172363,0.9241636753379172,0.160428762435913,0.6538461538461539,0.0,0.1923076923076923,0.0769230769230769,0.0,0.0,0.0769230769230769,2.662815934969529
0.1005002403259277,0.0278714804002724,0.0962533950805664,0.1753129525618119,0.2149235676297201,0.1079661846160888,0.249336290359497,0.2030968259686868,0.1799638271331787,0.6923076923076923,0.0,0.1538461538461538,0.1153846153846153,0.0,0.0,0.0384615384615384,4.171073526844052
0.100449800491333,0.0262317289275713,0.0959694385528564,0.2032545529879056,0.219491358479913,0.1328208446502685,0.2781274072055159,0.2129469605190219,0.1906321048736572,0.6666666666666666,0.0,0.1666666666666666,0.1,0.0,0.0,0.0666666666666666,3.719456377976739
0.1164491826837713,0.074431508131964,0.0865001678466796,0.681722743170602,1.3583705034857096,0.0292742252349853,0.5348919521678578,1.1538712703540075,0.1299095153808593,0.5,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,2.0394943062571
0.1109787623087565,0.0735361075194031,0.085495114326477,0.660506397485733,1.2718785535250827,0.0962446928024292,0.5376260876655579,1.1047848493268384,0.1324242353439331,0.4615384615384615,0.0,0.1538461538461538,0.0,0.0769230769230769,0.1538461538461538,0.1538461538461538,2.015031186520928
0.0993472814559936,0.0304959416911818,0.0853348970413208,0.0850552490779331,0.0610351595690815,0.0894112586975097,0.1601699723137749,0.0592776789186124,0.1639752388000488,0.6,0.0,0.2,0.2,0.0,0.0,0.0,6.937075002638014
